DataCode,RecType,CaptureID,CaptureDate,Watershed,SpeciesCode,CaptureTime,CaptureMethod,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,HowAged,Sex,CP,BP,HowSexed,HeadBill,Tarsus,WingChord,MoltScore,FatScore,BloodSample,BirdMass,HowWeighed,Bander,Photos,TotalBlood,Haematocrit,Feather,FeatherCollected,ConcTRIG,TRIG,ConcBUTY,BUTY,FatMass,LeanMass,BodyWater,PositionRegion,PositionX,PositionY,Notes
CBS01,1,82,6/11/2013,C3C,GRSP,12:57:00,mistnet,FALSE,1831,10530,NA,NG,OnNest,U,0,0,NA,21.7,17.1,-999,-999,-999,TRUE,11.46,DigitalScale,AB,FALSE,29.3,38,FALSE,NA,1.6112,FALSE,-999,FALSE,-999,-999,-999,14 S,712137,4328998,Chick from nest GRSP 016 d7 (6?); in pin  no body feathers  very low haematocrit
CBS01,1,81,6/11/2013,C3C,GRSP,13:01:00,mistnet,FALSE,1831,10531,NA,NG,OnNest,U,0,0,NA,21.3,18.2,-999,-999,-999,TRUE,11.53,DigitalScale,AB,FALSE,29.7,36,FALSE,NA,1.1783,TRUE,-999,FALSE,-999,-999,-999,14 S,712137,4328998,Chick from nest GRSP 016 d7 (6?); in pin  no body feathers  very low haematocrit
CBS01,1,80,6/11/2013,C3B,GRSP,09:12:00,mistnet,FALSE,1831,10532,YS-YR,AHY,CP,M,5,0,CP,28.9,20.6,61,0,1,TRUE,17.53,DigitalScale,AB,FALSE,31,48,FALSE,NA,1.1007,TRUE,-999,FALSE,-999,-999,-999,14 S,712066,4329695,Father of nest C35-WEJ-01. recapped 2014.
CBS01,1,91,6/13/2013,C1A,GRSP,08:00:00,mistnet,FALSE,1320,83962,NA,AHY,Plumage,M,-999,0,CP,-999,-999,-999,-999,-999,TRUE,-999,NA,BV,FALSE,27.7,52,FALSE,NA,1.0258,TRUE,-999,FALSE,-999,-999,-999,14 S,712275,4328699,spoke with Bram on 3-Nov-15 - bird was let go before color bands were placed. (EJW)
CBS01,1,92,6/13/2013,C3C,GRSP,07:20:00,mistnet,FALSE,1320,83963,SD-DW,AHY,Plumage,M,-999,0,CP,28.5,19,63,0,0,TRUE,17.1,DigitalScale,BV,FALSE,30.7,50,FALSE,NA,0.8144,TRUE,-999,FALSE,-999,-999,-999,14 S,712275,4328699,
CBS01,1,101,6/14/2013,2A,BHCO,09:00:00,mistnet,FALSE,-999,-999,NA,HY,Plumage,U,0,0,NA,29.2,24.9,-999,-999,-999,TRUE,25.9,DigitalScale,AB,FALSE,49.9,50,FALSE,NA,1.7254,FALSE,-999,FALSE,-999,-999,-999,14 S,707340,4327658,BHCOs not banded or bled. No time recorded Est. 9am.
CBS01,1,99,6/14/2013,2A,GRSP,09:58:00,mistnet,FALSE,1831,10523,GO-BS,AHY,CP,M,5,0,CP,28.2,19.7,61,0,0,TRUE,16.91,DigitalScale,AB,FALSE,70.2,49,FALSE,NA,1.6541,FALSE,-999,FALSE,-999,-999,-999,14 S,707340,4327658,Probably father of fledglings RI:5
CBS01,1,98,6/14/2013,2D,GRSP,07:45:00,mistnet,FALSE,1831,10524,WD-YS,AHY,CP,M,5,0,CP,29,20.8,62.5,0,0,TRUE,16.52,DigitalScale,AB,FALSE,55.5,49,FALSE,NA,1.0943,FALSE,-999,FALSE,-999,-999,-999,14 S,711121,4328525,RI:1
CBS01,1,97,6/14/2013,2D,GRSP,06:24:00,mistnet,FALSE,1831,10525,SB-KO,AHY,CP,M,5,1,CP,28.4,19.5,62,0,0,TRUE,16.57,DigitalScale,AB,FALSE,69,56,FALSE,NA,0.8867,FALSE,-999,FALSE,-999,-999,-999,14 S,711417,4328614,New territory  2nd attempt? Many feathers missing on belly. RI:1
CBS01,1,96,6/14/2013,C3B,GRSP,18:30:00,mistnet,FALSE,1320,83967,NA,HY,Plumage,U,0,0,NA,22,19.7,-999,-999,-999,TRUE,12.1,DigitalScale,BV,FALSE,14.5,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712070,4329721,Bram's capture  from nest C3B-WEJ-01  very low haematoent?  too small a sample for plasma  very low haematocrit
CBS01,1,95,6/14/2013,C3B,GRSP,18:30:00,mistnet,FALSE,1320,83966,NA,HY,Plumage,U,0,0,NA,21.8,19.2,-999,-999,-999,TRUE,12.7,DigitalScale,BV,FALSE,24.4,30,FALSE,NA,4.9206,FALSE,-999,FALSE,-999,-999,-999,14 S,712070,4329721,Bram's capture  from nest C3B-WEJ-01  very low haematocrit?
CBS01,1,94,6/14/2013,C3B,GRSP,18:30:00,mistnet,FALSE,1320,83965,NA,HY,Plumage,U,0,0,NA,22.6,19.5,-999,-999,-999,TRUE,13.1,DigitalScale,BV,FALSE,29.2,32,FALSE,NA,3.1356,TRUE,-999,FALSE,-999,-999,-999,14 S,712070,4329721,Bram's capture  from nest C3B-WEJ-01  very low haematocrit?
CBS01,1,93,6/14/2013,C3B,GRSP,18:30:00,mistnet,FALSE,1320,83964,SO-OW,HY,Plumage,M,0,0,Recap,21.3,18.1,-999,-999,-999,TRUE,12.3,DigitalScale,BV,FALSE,15.2,35,FALSE,NA,3.4205,TRUE,-999,FALSE,-999,-999,-999,14 S,712070,4329721,Bram's capture  from nest C3B-WEJ-01  very low haematocrit?. Sex determined by recap in 2014  very low haematocrit. Input color combo from 2014 capture
CBS01,1,102,6/14/2013,2A,GRSP,12:05:00,mistnet,FALSE,1831,10521,OY-GS,AHY,CP,M,5,0,CP,28.6,20.2,61,0,0,TRUE,17.47,DigitalScale,AB,FALSE,64.2,47,FALSE,NA,1.1689,FALSE,-999,FALSE,-999,-999,-999,14 S,707242,4327665,One of two birds defending area with RI:4
CBS01,1,100,6/14/2013,2A,GRSP,09:58:00,mistnet,FALSE,1831,10522,KP-RS,AHY,CP,M,5,0,CP,-999,-999,-999,0,1,TRUE,-999,NA,AB,FALSE,85.4,53,FALSE,NA,0.91,TRUE,-999,FALSE,-999,-999,-999,14 S,707340,4327658,Escaped
CBS01,1,109,6/15/2013,N2A,GRSP,10:45:00,mistnet,FALSE,1831,10514,DG-SG,AHY,CP,M,5,0,CP,28.7,20.6,63,0,1,TRUE,16.92,DigitalScale,ANB,FALSE,45.5,51,FALSE,NA,2.2139,FALSE,-999,FALSE,-999,-999,-999,14 S,706563,4329457,May have been in net for ten minutes.
CBS01,1,108,6/15/2013,N2A,GRSP,10:35:00,mistnet,FALSE,1831,10515,SA-DR,AHY,CP,M,5,0,CP,28.7,20.8,63,0,0,TRUE,17.64,DigitalScale,AB,FALSE,55.4,51,FALSE,NA,1.2871,FALSE,-999,FALSE,-999,-999,-999,14 S,706563,4329457,
CBS01,1,107,6/15/2013,N1B,GRSP,09:08:00,mistnet,FALSE,1831,10516,WS-KR,AHY,CP,M,5,0,CP,30.4,20.5,65,0,1,TRUE,17.35,DigitalScale,AB,FALSE,39,49,FALSE,NA,1.001,FALSE,-999,FALSE,-999,-999,-999,14 S,710685,4328633,
CBS01,1,106,6/15/2013,N1B,GRSP,07:30:00,mistnet,FALSE,1831,10517,SW-GW,AHY,CP,M,5,0,CP,29.3,20,63.5,0,1,TRUE,17.45,DigitalScale,ANB,FALSE,35.7,50,FALSE,NA,0.8952,FALSE,-999,FALSE,-999,-999,-999,14 S,709939,4329139,Joint immediate defense
CBS01,1,105,6/15/2013,N1B,GRSP,07:30:00,mistnet,FALSE,1831,10518,GS-PR,AHY,CP,M,5,0,CP,28.5,20.4,63,0,0,TRUE,16.55,DigitalScale,AB,FALSE,43,48,FALSE,NA,0.9201,FALSE,-999,FALSE,-999,-999,-999,14 S,709939,4329139,Joint immediate defense
CBS01,1,104,6/15/2013,N1B,GRSP,06:45:00,mistnet,FALSE,1831,10519,OD-SO,AHY,CP,M,4,0,CP,29.4,19.3,62,0,0,TRUE,16.84,DigitalScale,ANB,FALSE,33.4,46,FALSE,NA,1.144,FALSE,-999,FALSE,-999,-999,-999,14 S,710012,4329022,Joint imm. defense of nest territory.
CBS01,1,103,6/15/2013,N1B,GRSP,06:32:00,mistnet,FALSE,1831,10520,YP-SR,AHY,CP,M,4,0,CP,28.9,19.2,61,0,1,TRUE,16.48,DigitalScale,AB,FALSE,29.2,50,FALSE,NA,1.1129,FALSE,-999,FALSE,-999,-999,-999,14 S,710012,4329022,Father of nest NIB-ITW-01  caught right away from direction of nest.
CBS01,1,111,6/17/2013,C3B,GRSP,08:27:00,mistnet,FALSE,1831,10512,YS-PD,AHY,CP,M,5,0,CP,29.2,20.3,62.5,0,0,TRUE,18.3,DigitalScale,AB,FALSE,51.9,51,FALSE,NA,0.8517,FALSE,-999,FALSE,-999,-999,-999,14 S,712551,4329875,Very trashed tail feathers
CBS01,1,114,6/17/2013,C3B,GRSP,12:15:00,mistnet,FALSE,1831,10510,SG-RK,AHY,CP,M,4,0,CP,28.4,20.9,60.5,0,0.5,TRUE,17.43,DigitalScale,CKP,FALSE,47.7,48,FALSE,NA,0.9051,FALSE,-999,FALSE,-999,-999,-999,14 S,712112,4329779,
CBS01,1,112,6/17/2013,C3B,GRSP,09:49:00,mistnet,FALSE,1831,10511,GO-SG,AHY,CP,M,5,0,CP,29.1,20.2,64.5,0,0,TRUE,16.86,DigitalScale,KEG,FALSE,37.2,43,FALSE,NA,0.8206,TRUE,-999,FALSE,-999,-999,-999,14 S,712765,4330039,When released  fluttered and hopped in grass.
CBS01,1,110,6/17/2013,C3B,GRSP,06:45:00,mistnet,FALSE,1831,10513,SW-GY,AHY,CP,M,5,0,CP,29.6,20.5,64.5,0,1,TRUE,16.95,DigitalScale,AB,FALSE,55.1,46,FALSE,NA,1.2933,FALSE,-999,FALSE,-999,-999,-999,14 S,712397,4329845,Recapped 2014
CBS01,1,113,6/17/2013,C3B,GRSP,11:35:00,mistnet,TRUE,1831,10575,PS-RP,AHY,Plumage,M,-999,0,Recap,-999,-999,-999,-999,-999,TRUE,-999,NA,CKP,FALSE,32.1,50,FALSE,NA,1.3182,FALSE,-999,FALSE,-999,-999,-999,14 S,712245,4329753,Escaped. Same year recap. Sex taken from original capture
CBS01,1,428,6/18/2013,C3B,GRSP,06:40:00,mistnet,FALSE,1320,83968,SD-WY,AHY,Plumage,M,-999,0,CP,28.8,19,60,0,0,TRUE,17.7,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712242,4329544,UTM: 0712242 - 4329544. HndEnter56
CBS01,1,120,6/18/2013,C3B,GRSP,10:50:00,mistnet,FALSE,1831,10602,PR-SO,AHY,CP,M,5,1,CP,29.3,20.7,59.5,0,0,TRUE,16.64,DigitalScale,AB,FALSE,38.75,50,FALSE,NA,1.3555,FALSE,-999,FALSE,-999,-999,-999,14 S,712768,4329506,Chipping a lot. Possibly father. Both (Capt ID 119 and 120) males responded quickly and aggressively to recording.
CBS01,1,119,6/18/2013,C3B,GRSP,10:50:00,mistnet,FALSE,1831,10601,SY-PG,AHY,CP,M,5,0,CP,28.9,20.8,61.5,0,1,TRUE,18.08,DigitalScale,CKP,FALSE,55.3,53,FALSE,NA,1.2981,TRUE,-999,FALSE,-999,-999,-999,14 S,712768,4329506,RI:3+ Flushed female  pair
CBS01,1,118,6/18/2013,C3C,GRSP,08:45:00,mistnet,FALSE,1831,10506,DW-RS,AHY,CP,M,5,0,CP,29.2,19.7,63,0,0,TRUE,17.32,DigitalScale,CKP,FALSE,42.3,-999,FALSE,NA,1.2809,FALSE,-999,FALSE,-999,-999,-999,14 S,712475,4329302,100th bird! Bird that SMM recorded  territory wraps around hill
CBS01,1,117,6/18/2013,C3B,GRSP,07:42:00,mistnet,FALSE,1831,10507,DG-SP,AHY,CP,M,5,0,CP,30.3,20.9,61.5,0,0,TRUE,17.02,DigitalScale,CKP,FALSE,25.4,49,FALSE,NA,1.0383,FALSE,-999,FALSE,-999,-999,-999,14 S,711884,4329455,RI:2 Flushed female near net  no chirping
CBS01,1,116,6/18/2013,C3C,GRSP,06:48:00,mistnet,FALSE,1831,10508,SR-DA,AHY,CP,M,5,0,CP,28.3,20,59.5,0,1,TRUE,15.81,DigitalScale,CKP,FALSE,27.5,51,FALSE,NA,0.7211,TRUE,-999,FALSE,-999,-999,-999,14 S,711823,4329353,RI:3 Female chirping  flushed at capture location.
CBS01,1,115,6/18/2013,C3C,GRSP,06:10:00,mistnet,FALSE,1831,10509,PY-SB,AHY,CP,M,4,0,CP,29.2,20.5,61.5,0,0,TRUE,16.19,DigitalScale,AB,FALSE,39.9,48,FALSE,NA,1.2612,FALSE,-999,FALSE,-999,-999,-999,14 S,712044,4329310,Nest 014
CBS01,1,122,6/19/2013,C3SA,GRSP,07:15:00,mistnet,FALSE,1831,10624,BR-RS,AHY,CP,M,5,0,CP,27.7,20.2,63.5,0,0,TRUE,16.38,DigitalScale,KEG,FALSE,27.4,69,FALSE,NA,1.256,FALSE,-999,FALSE,-999,-999,-999,14 S,710769,4331235,RI:2+ Worm-like yellow parasites in poop  female chipping flushed.
CBS01,1,123,6/19/2013,C3SA,GRSP,07:38:00,mistnet,FALSE,1831,10625,SY-DY,AHY,CP,M,5,1,CP,28.7,19.5,62,0,0,TRUE,16.84,DigitalScale,KEG,FALSE,25.9,52,FALSE,NA,0.8455,TRUE,-999,FALSE,-999,-999,-999,14 S,710848,4331282,
CBS01,1,121,6/19/2013,K2A,GRSP,06:16:00,mistnet,FALSE,1831,10623,SW-KY,AHY,CP,M,5,0,CP,28.5,20.1,64.5,0,1,TRUE,16.35,DigitalScale,AB,FALSE,20.5,56,FALSE,NA,0.8828,TRUE,-999,FALSE,-999,-999,-999,14 S,710740,4330846,
CBS01,1,131,6/19/2013,C3B,GRSP,08:34:00,mistnet,FALSE,1320,83969,DS-KO,AHY,CP,M,5,0,CP,28.3,17.7,61,0,0,TRUE,17.9,DigitalScale,BV,FALSE,25.2,52,FALSE,NA,0.5469,FALSE,-999,FALSE,-999,-999,-999,14 S,711667,4329356,
CBS01,1,130,6/19/2013,C3C,GRSP,10:55:00,mistnet,FALSE,1320,83970,SY-GP,AHY,CP,M,5,0,CP,28.9,21.1,65,0,0,TRUE,17.4,DigitalScale,BV,FALSE,47,49,FALSE,NA,0.9077,FALSE,-999,FALSE,-999,-999,-999,14 S,712133,4329279,DOUBLE BANDED!!
CBS01,1,129,6/19/2013,C3SC,GRSP,10:30:00,mistnet,FALSE,1831,10606,PO-RS,AHY,CP,M,5,0,CP,28.4,20.4,61,0,0,TRUE,15.07,DigitalScale,CKP,FALSE,51.7,50,FALSE,NA,1.3206,FALSE,-999,FALSE,-999,-999,-999,14 S,711841,4331847,Only territorial today  female known to be present in past
CBS01,1,128,6/19/2013,C3SC,GRSP,09:25:00,mistnet,FALSE,1831,10605,BR-WS,AHY,CP,M,5,0,CP,29.15,20.65,61.5,0,0,TRUE,16.85,DigitalScale,CKP,FALSE,23.3,-999,FALSE,NA,1.2435,TRUE,-999,FALSE,-999,-999,-999,14 S,711833,4331768,RI:1.5
CBS01,1,127,6/19/2013,C3SC,GRSP,08:29:00,mistnet,FALSE,1831,10604,PS-OO,AHY,CP,M,4,0,CP,28.9,19.4,63,0,1,TRUE,16.9,DigitalScale,GW,FALSE,22.3,48,FALSE,NA,1.088,FALSE,-999,FALSE,-999,-999,-999,14 S,712519,4332463,Hard to bleed RI:1 Female seen in past but no sign of her
CBS01,1,126,6/19/2013,C3SC,GRSP,06:30:00,mistnet,FALSE,1831,10603,YS-PY,AHY,CP,M,3,0,CP,27.6,18.2,62.5,0,1,TRUE,15.12,DigitalScale,GW,FALSE,19.5,49,FALSE,NA,0.6402,TRUE,-999,FALSE,-999,-999,-999,14 S,712661,4332276,Known to have female but was showing an RI:1
CBS01,1,125,6/19/2013,C3SA,GRSP,12:10:00,mistnet,FALSE,1831,10627,SR-YO,AHY,CP,M,5,0,CP,28.5,20.5,61,0,1,TRUE,15.98,DigitalScale,ANB,FALSE,42.4,48,FALSE,NA,1.0756,FALSE,-999,FALSE,-999,-999,-999,14 S,710703,4331479,
CBS01,1,124,6/19/2013,C3SA,GRSP,08:30:00,mistnet,FALSE,1831,10626,PK-PS,AHY,CP,M,5,0,CP,29.4,20.4,63.5,0,0,TRUE,16.43,DigitalScale,AB,FALSE,9.7,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710746,4331282,
CBS01,1,132,6/22/2013,K2A,GRSP,06:30:00,mistnet,FALSE,1831,10607,KP-OS,AHY,CP,M,5,0,CP,29.2,21.1,62.5,0,0,TRUE,16.84,DigitalScale,ANB,FALSE,47.4,48,FALSE,NA,0.7397,FALSE,-999,FALSE,-999,-999,-999,14 S,710370,4330729,Incorrectly entered as BP-OS (AB-changed based on recap). Recapped in 2015.
CBS01,1,136,6/22/2013,K2A,GRSP,10:05:00,mistnet,FALSE,1831,10611,WG-YS,AHY,CP,M,5,0,CP,-999,-999,61,0,1,TRUE,-999,NA,ANB,FALSE,59.8,47,FALSE,NA,0.4061,FALSE,-999,FALSE,-999,-999,-999,14 S,710747,4330296,Escaped. Between K2A and SW corner of K1B
CBS01,1,135,6/22/2013,K1B,GRSP,09:12:00,mistnet,FALSE,1831,10610,WP-KS,AHY,CP,M,5,0,CP,28.1,19.8,61,0,3,TRUE,16.36,DigitalScale,ANB,FALSE,31.1,45,FALSE,NA,0.7522,TRUE,-999,FALSE,-999,-999,-999,14 S,710562,4330257,K1B by road
CBS01,1,133,6/22/2013,K2A,GRSP,06:43:00,mistnet,FALSE,1831,10608,WS-DY,AHY,CP,M,5,0,CP,29.2,20,63,0,0,TRUE,17.34,DigitalScale,AB,FALSE,29.8,48,FALSE,NA,0.5975,FALSE,-999,FALSE,-999,-999,-999,14 S,710370,4330729,
CBS01,1,134,6/22/2013,K2A,GRSP,07:18:00,mistnet,FALSE,1831,10609,WO-RS,AHY,CP,M,5,0,CP,28.1,19.4,62.5,0,0.5,TRUE,16.19,DigitalScale,AB,FALSE,19.4,51,FALSE,NA,0.6929,TRUE,-999,FALSE,-999,-999,-999,14 S,710444,4330740,
CBS01,1,429,6/26/2013,C3B,GRSP,06:25:00,mistnet,FALSE,1320,83971,SD-DG,AHY,Plumage,M,-999,0,CP,29,19.2,61,0,0,TRUE,17.4,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712040,4329405,
CBS01,1,431,6/27/2013,C1A,GRSP,07:35:00,mistnet,FALSE,1320,83973,SY-RK,AHY,Plumage,M,-999,0,CP,28,20,65,0,0,TRUE,17.9,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712294,4328347,in C1A. HndEnter53
CBS01,1,430,6/27/2013,C1A,GRSP,06:20:00,mistnet,FALSE,1320,83972,SY-YK,AHY,Plumage,M,-999,0,CP,30,20.6,65,0,0,FALSE,18.4,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712165,4328561,in C1A; Escaped before blood was taken. HndEnter54
CBS01,1,432,7/1/2013,C3C,GRSP,10:20:00,mistnet,FALSE,1320,83974,SY-YR,AHY,Plumage,M,-999,0,CP,29.3,19.3,65,0,0,TRUE,18.5,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712330,4328850,HndEnter52--double banded--
CBS01,1,147,7/1/2013,C3SA,GRSP,08:14:00,mistnet,FALSE,1831,10622,WO-SG,AHY,CP,M,5,1,CP,29.1,20.3,61,0,1,TRUE,16.58,DigitalScale,ANB,FALSE,24.6,70,FALSE,NA,0.5178,FALSE,-999,FALSE,-999,-999,-999,14 S,710900,4331846,
CBS01,1,146,7/1/2013,C3SA,GRSP,07:56:00,mistnet,FALSE,1831,10621,YS-RK,AHY,CP,M,5,0,CP,30.2,19.9,63,0,0,TRUE,18.69,DigitalScale,ANB,FALSE,29.4,47,FALSE,NA,0.9746,FALSE,-999,FALSE,-999,-999,-999,14 S,710900,4331846,
CBS01,1,145,7/1/2013,C3SA,GRSP,07:25:00,mistnet,FALSE,1831,10620,OS-GP,AHY,CP,M,5,1,CP,28.7,19.6,61.5,0,0,TRUE,16.26,DigitalScale,ANB,FALSE,41.7,48,FALSE,NA,0.4121,TRUE,-999,FALSE,-999,-999,-999,14 S,710810,4331819,
CBS01,1,144,7/1/2013,C3SA,GRSP,07:13:00,mistnet,FALSE,1831,10619,DS-BO,AHY,CP,M,5,0,CP,29,20.3,63.5,0,1,TRUE,-999,NA,ANB,FALSE,16.5,47,FALSE,NA,0.6311,TRUE,-999,FALSE,-999,-999,-999,14 S,710810,4331819,Escaped
CBS01,1,143,7/1/2013,C3SA,GRSP,07:02:00,mistnet,FALSE,1831,10618,WS-WY,AHY,CP,M,5,1,CP,28.8,20.8,64.5,0,1,TRUE,18.85,DigitalScale,ANB,FALSE,50,46,FALSE,NA,0.5466,FALSE,-999,FALSE,-999,-999,-999,14 S,710810,4331819,
CBS01,1,142,7/1/2013,C3SA,GRSP,06:20:00,mistnet,FALSE,1831,10617,SP-YR,AHY,CP,M,5,0,CP,27.5,19.9,63,0,1,TRUE,17.2,DigitalScale,GW,FALSE,27.1,45,FALSE,NA,0.6263,FALSE,-999,FALSE,-999,-999,-999,14 S,710619,4331624,
CBS01,1,150,7/2/2013,C3SC,GRSP,08:39:00,mistnet,FALSE,1831,10630,OS-GW,AHY,CP,M,5,0,CP,-999,-999,-999,0,1,TRUE,-999,NA,CKP,FALSE,48.6,52,FALSE,NA,0.7862,TRUE,-999,FALSE,-999,-999,-999,14 S,712352,4331851,Escaped before measurements
CBS01,1,198,7/2/2013,1D,GRSP,06:20:00,mistnet,FALSE,1320,83975,SD-WR,AHY,CP,M,5,0,CP,29.2,19,63,0,0,TRUE,17.5,DigitalScale,BV,FALSE,20.3,46,FALSE,NA,0.5212,FALSE,-999,FALSE,-999,-999,-999,14 S,710774,4327828,
CBS01,1,149,7/2/2013,C3SC,GRSP,07:54:00,mistnet,FALSE,1831,10629,SK-YR,AHY,CP,M,5,0,CP,27.9,20.15,60,0,0,TRUE,16.42,DigitalScale,CKP,FALSE,29.6,48,FALSE,NA,0.5238,FALSE,-999,FALSE,-999,-999,-999,14 S,712352,4331851,Plasma red-orange color
CBS01,1,148,7/2/2013,C3SC,GRSP,07:05:00,mistnet,FALSE,1831,10628,OW-YS,AHY,CP,M,5,0,CP,28.4,17.7,63,0,0,TRUE,16.6,DigitalScale,GW,FALSE,40,50,FALSE,NA,0.581,FALSE,-999,FALSE,-999,-999,-999,14 S,712352,4331851,
CBS01,1,434,7/6/2013,C3A,GRSP,07:00:00,mistnet,FALSE,1320,83977,SY-GR,AHY,Plumage,F,0,-999,BP,28.8,18.9,59,0,0,TRUE,16,DigitalScale,BV,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711678,4329796,UTM: 0711678 - 4329796. HndEnter51. Bram bird  no paper capture record in Boyle lab
CBS01,1,158,7/6/2013,C3SA,GRSP,10:45:00,mistnet,FALSE,1831,10637,SO-GP,AHY,CP,M,5,0,CP,29.4,20.5,64,0,1,TRUE,15.96,DigitalScale,ANB,FALSE,46.1,47,FALSE,NA,0.9788,FALSE,-999,FALSE,-999,-999,-999,14 S,710845,4332143,
CBS01,1,157,7/6/2013,C3SA,GRSP,10:22:00,mistnet,FALSE,1831,10636,KS-RY,AHY,CP,M,5,0,CP,29.1,20.4,60,0,0,TRUE,17.47,DigitalScale,AB,FALSE,54.7,46,FALSE,NA,0.8275,FALSE,-999,FALSE,-999,-999,-999,14 S,710845,4332143,
CBS01,1,156,7/6/2013,C3SA,GRSP,10:15:00,mistnet,FALSE,1831,10635,OG-RS,AHY,CP,M,5,0,CP,29,20.3,63,0,2,TRUE,17.27,DigitalScale,AB,FALSE,21.3,51,FALSE,NA,0.9616,FALSE,-999,FALSE,-999,-999,-999,14 S,710845,4332143,
CBS01,1,155,7/6/2013,C3SA,GRSP,09:30:00,mistnet,FALSE,1831,10634,NA,HY,Plumage,U,0,0,NA,29,20.8,62.5,0,2,TRUE,16.91,DigitalScale,AB,FALSE,44.5,48,FALSE,NA,0.4456,FALSE,-999,FALSE,-999,-999,-999,14 S,710895,4332210,No yellow feathers  bare belly  rows of streaks across breast
CBS01,1,154,7/6/2013,C3SA,GRSP,09:30:00,mistnet,FALSE,1831,10633,DP-BS,AHY,CP,M,5,0,CP,28.8,19.8,62,0,1,TRUE,16.74,DigitalScale,ANB,FALSE,45.2,50,FALSE,NA,1.2586,TRUE,-999,FALSE,-999,-999,-999,14 S,710895,4332210,In net for more than ten minutes probably
CBS01,1,153,7/6/2013,C3SA,GRSP,08:30:00,mistnet,FALSE,1831,10632,WR-SD,AHY,CP,M,5,0,CP,28.6,20.6,62.5,0,1,TRUE,17.6,DigitalScale,ANB,FALSE,34.2,47,FALSE,NA,0.6654,FALSE,-999,FALSE,-999,-999,-999,14 S,710978,4332021,
CBS01,1,152,7/6/2013,C3SA,GRSP,08:02:00,mistnet,FALSE,1831,10631,OW-KS,HY,Plumage,M,0,0,Recap,28.5,20.5,60,0,2,TRUE,16.56,DigitalScale,ANB,FALSE,50.7,46,FALSE,NA,1.3163,TRUE,-999,FALSE,-999,-999,-999,14 S,710917,4332003,Row of streaks across upper breast  bare belly  very little yellow on face and wing. Bird not recap  but resighted as male in 2015
CBS01,1,160,7/8/2013,N1B,GRSP,07:52:00,mistnet,FALSE,1831,10639,NA,HY,Plumage,U,0,0,NA,29.2,21.1,58,0,2,TRUE,15.87,DigitalScale,SLD,FALSE,31.3,54,FALSE,NA,1.1395,FALSE,-999,FALSE,-999,-999,-999,14 S,710135,4328724,
CBS01,1,161,7/8/2013,N1B,GRSP,10:49:00,mistnet,FALSE,1831,10640,DS-WD,AHY,CP,M,5,0,CP,29.2,20.8,60.5,0,2,TRUE,16.75,DigitalScale,AB,FALSE,52.2,53,FALSE,NA,1.2002,FALSE,-999,FALSE,-999,-999,-999,14 S,710259,4328336,
CBS01,1,162,7/8/2013,N1B,GRSP,11:38:00,mistnet,FALSE,1831,10641,KG-SR,AHY,CP,M,5,0,CP,28.5,20,62,0,1,TRUE,17.16,DigitalScale,AB,FALSE,55.1,46,FALSE,NA,0.7355,FALSE,-999,FALSE,-999,-999,-999,14 S,710278,4328392,
CBS01,1,171,7/10/2013,C3SA,GRSP,06:47:00,mistnet,FALSE,1831,10644,NA,HY,Plumage,U,0,0,NA,28,21,57.5,0,1,TRUE,14,DigitalScale,SLD,FALSE,26.5,58,FALSE,NA,0.8183,TRUE,-999,FALSE,-999,-999,-999,14 S,710925,4331467,Possibly in net for more than 5 mins
CBS01,1,170,7/10/2013,C3SA,GRSP,06:47:00,mistnet,FALSE,1831,10643,SR-KY,AHY,CP,M,5,0,CP,29.2,21,63,0,0,TRUE,16.63,DigitalScale,AB,FALSE,34.6,43,FALSE,NA,0.652,FALSE,-999,FALSE,-999,-999,-999,14 S,710925,4331467,Possibly in net for more than 5 mins
CBS01,1,169,7/10/2013,C3SA,GRSP,06:22:00,mistnet,FALSE,1831,10642,DW-SB,AHY,CP,M,5,0,CP,28.5,20.3,62,0,0,TRUE,16.91,DigitalScale,AB,FALSE,37.4,46,FALSE,NA,0.3772,TRUE,-999,FALSE,-999,-999,-999,14 S,710925,4331467,
CBS01,1,168,7/10/2013,C3A,GRSP,12:15:00,hand,FALSE,1831,10653,NA,NG,OnNest,U,0,0,NA,-999,-999,-999,-999,-999,TRUE,11.23,DigitalScale,AB,FALSE,15.75,29,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711700,4329780,Not enough for metabolites  very low haematocrit
